CaseID,choice,choice_set,advisory_1,advisory_2,advisory_3,catch_per_trip_1,catch_per_trip_2,catch_per_trip_3,wqi_1,wqi_2,wqi_3,proportion_1,proportion_2,proportion_3,weed_1,weed_2,weed_3,cost_1,cost_2,cost_3
1807,2,2,0.4,1.5,1.15,2,2,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,20,135,0
1807,2,3,1.5,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,70,230,0
1807,2,4,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.3,0.5,0.3,20,70,0
1807,2,5,1.5,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.5,0.3,20,230,0
1807,1,6,1.5,0.4,1.15,2,4,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.2,0.3,135,70,0
2047,3,1,0.75,1.5,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.1,0.1,0.3,350,20,0
2047,1,2,1.5,0.4,1.15,2,2,2,0.85,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,135,20,0
2047,2,3,1.15,1.5,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,230,70,0
2047,2,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
2047,3,5,0.75,1.5,1.15,4,1,2,0.95,0.3,0.47,0.85,0.45,0.85,0.5,0.5,0.3,230,20,0
2047,1,6,1.5,0.4,1.15,2,4,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.2,0.3,135,70,0
2388,1,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
2388,1,2,1.5,0.4,1.15,2,2,2,0.95,0.3,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
2388,2,3,0.75,1.5,1.15,2,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,135,0
2388,3,4,1.5,0.4,1.15,3,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.5,0.3,350,70,0
2388,1,5,0.4,1.5,1.15,1,4,2,0.95,0.47,0.47,0.65,1,0.85,0.1,0.1,0.3,20,70,0
2388,1,6,1.5,1.15,1.15,4,1,2,0.3,0.47,0.47,0.65,0.65,0.85,0.5,0.1,0.3,20,350,0
2641,3,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
2641,3,2,1.15,0.4,1.15,3,2,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
2641,3,3,0.75,1.5,1.15,4,1,2,0.85,0.3,0.47,0.85,0.45,0.85,0.5,0.1,0.3,70,70,0
2641,3,4,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,1,0.85,0.85,0.2,0.5,0.3,350,70,0
2641,3,5,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,70,230,0
2641,3,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
2747,3,1,0.4,1.5,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
2747,3,2,1.5,0.4,1.15,2,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
2747,3,3,0.4,0.75,1.15,4,1,2,0.85,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,20,135,0
2747,3,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
2747,3,5,0.4,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.2,0.3,350,70,0
2747,3,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
7315,1,1,0.75,1.5,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.1,0.1,0.3,350,20,0
7315,2,2,0.4,1.5,1.15,2,2,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,20,135,0
7315,1,3,1.15,1.5,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,230,70,0
7315,1,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
7315,2,5,1.5,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.5,0.3,20,230,0
7315,2,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
7323,1,1,0.4,1.5,1.15,4,1,2,0.47,0.95,0.47,0.65,0.85,0.85,0.3,0.1,0.3,20,350,0
7323,2,2,1.5,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.3,0.3,70,70,0
7323,1,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
7323,2,4,0.4,1.5,1.15,2,2,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,135,135,0
7323,1,5,0.4,1.5,1.15,4,3,2,0.47,0.95,0.47,0.65,0.65,0.85,0.1,0.2,0.3,20,350,0
7323,1,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
7650,1,1,1.5,0.4,1.15,2,1,2,0.95,0.3,0.47,0.45,0.65,0.85,0.1,0.5,0.3,350,70,0
7650,1,2,0.75,0.75,1.15,3,1,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
7650,1,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
7650,1,4,1.15,0.75,1.15,3,1,2,0.47,0.3,0.47,0.45,1,0.85,0.5,0.1,0.3,350,20,0
7650,1,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
7650,2,6,0.75,1.5,1.15,1,4,2,0.47,0.85,0.47,0.85,1,0.85,0.5,0.1,0.3,135,350,0
7655,3,1,1.5,0.4,1.15,3,1,2,0.85,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,135,0
7655,3,2,0.4,1.15,1.15,4,1,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,350,350,0
7655,3,3,0.75,1.5,1.15,1,4,2,0.3,0.95,0.47,0.65,1,0.85,0.5,0.2,0.3,350,20,0
7655,3,4,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,0.45,0.45,0.85,0.5,0.1,0.3,20,70,0
7655,3,5,0.4,1.15,1.15,1,4,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.2,0.3,20,70,0
7655,3,6,0.4,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.45,0.85,0.5,0.2,0.3,135,20,0
7714,1,1,1.5,0.4,1.15,2,1,2,0.95,0.3,0.47,0.45,0.65,0.85,0.1,0.5,0.3,350,70,0
7714,1,2,0.75,0.75,1.15,3,1,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
7714,2,3,1.5,1.5,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,20,350,0
7714,2,4,0.75,1.15,1.15,1,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,20,350,0
7714,1,5,1.5,0.4,1.15,4,2,2,0.3,0.3,0.47,0.45,0.85,0.85,0.2,0.2,0.3,20,350,0
7714,2,6,0.75,1.5,1.15,1,4,2,0.47,0.85,0.47,0.85,1,0.85,0.5,0.1,0.3,135,350,0
7733,3,1,1.15,1.5,1.15,4,1,2,0.95,0.3,0.47,0.65,0.45,0.85,0.1,0.5,0.3,350,135,0
7733,1,2,0.4,1.15,1.15,2,3,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
7733,3,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
7733,3,4,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,1,0.85,0.85,0.2,0.5,0.3,350,70,0
7733,2,5,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,70,230,0
7733,1,6,0.4,1.5,1.15,1,4,2,0.85,0.3,0.47,0.65,1,0.85,0.1,0.3,0.3,70,20,0
7744,3,1,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
7744,1,2,1.15,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.3,0.1,0.3,20,350,0
7744,2,3,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
7744,2,4,1.5,0.4,1.15,4,2,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.5,0.3,20,70,0
7744,1,5,1.5,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,1,0.85,0.3,0.3,0.3,70,350,0
7744,3,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
7762,2,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
7762,2,2,0.75,0.75,1.15,1,3,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
7762,2,3,1.5,1.5,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,20,350,0
7762,1,4,1.15,0.75,1.15,3,1,2,0.47,0.3,0.47,0.45,1,0.85,0.5,0.1,0.3,350,20,0
7762,1,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
7762,1,6,1.5,0.75,1.15,4,1,2,0.85,0.47,0.47,1,0.85,0.85,0.1,0.5,0.3,350,135,0
7778,3,1,1.5,0.4,1.15,2,1,2,0.95,0.3,0.47,0.45,0.65,0.85,0.1,0.5,0.3,350,70,0
7778,3,2,0.75,0.75,1.15,1,3,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
7778,3,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
7778,3,4,0.75,1.15,1.15,1,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,20,350,0
7778,3,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
7778,3,6,0.75,1.5,1.15,1,4,2,0.47,0.85,0.47,0.85,1,0.85,0.5,0.1,0.3,135,350,0
7788,1,1,1.5,0.4,1.15,1,4,2,0.95,0.3,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,135,0
7788,2,2,1.5,0.4,1.15,1,4,2,0.3,0.47,0.47,0.45,0.85,0.85,0.1,0.1,0.3,20,350,0
7788,1,3,1.5,0.4,1.15,4,2,2,0.85,0.3,0.47,1,1,0.85,0.1,0.5,0.3,230,70,0
7788,2,4,1.15,0.4,1.15,2,4,2,0.3,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,20,350,0
7788,2,5,0.75,0.4,1.15,2,2,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,20,350,0
7788,1,6,0.75,1.15,1.15,3,1,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.5,0.3,350,135,0
7829,1,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
7829,1,2,1.15,0.4,1.15,3,2,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
7829,2,3,0.75,1.5,1.15,4,1,2,0.85,0.3,0.47,0.85,0.45,0.85,0.5,0.1,0.3,70,70,0
7829,1,4,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.85,1,0.85,0.5,0.2,0.3,70,350,0
7829,2,5,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,230,70,0
7829,1,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
7842,2,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
7842,1,2,0.75,0.75,1.15,3,1,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
7842,1,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
7842,2,4,0.75,1.15,1.15,1,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,20,350,0
7842,1,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
7842,1,6,1.5,0.75,1.15,4,1,2,0.85,0.47,0.47,1,0.85,0.85,0.1,0.5,0.3,350,135,0
7871,1,1,0.4,1.5,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
7871,2,2,1.5,0.4,1.15,2,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
7871,1,3,0.75,0.4,1.15,1,4,2,0.47,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,135,20,0
7871,2,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
7871,2,5,0.75,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,350,0
7871,2,6,1.5,0.75,1.15,1,4,2,0.47,0.85,0.47,0.65,1,0.85,0.5,0.1,0.3,70,230,0
7880,1,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
7880,1,2,0.4,1.5,1.15,2,2,2,0.3,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
7880,1,3,1.5,0.75,1.15,4,2,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,135,20,0
7880,1,4,1.5,0.4,1.15,3,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.5,0.3,350,70,0
7880,2,5,0.4,1.5,1.15,1,4,2,0.95,0.47,0.47,0.65,1,0.85,0.1,0.1,0.3,20,70,0
7880,2,6,1.5,1.15,1.15,4,1,2,0.3,0.47,0.47,0.65,0.65,0.85,0.5,0.1,0.3,20,350,0
220,2,1,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
220,2,2,0.4,1.15,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,350,20,0
220,2,3,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
220,1,4,0.4,1.5,1.15,2,4,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.5,0.3,70,20,0
220,1,5,1.5,1.5,1.15,4,1,2,0.85,0.3,0.47,1,0.45,0.85,0.3,0.3,0.3,350,70,0
220,1,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
548,2,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
548,1,2,1.5,0.4,1.15,2,2,2,0.95,0.3,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
548,1,3,0.75,1.5,1.15,2,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,135,0
548,1,4,0.4,1.5,1.15,4,3,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.3,0.3,70,350,0
548,1,5,0.4,1.5,1.15,1,4,2,0.95,0.47,0.47,0.65,1,0.85,0.1,0.1,0.3,20,70,0
548,3,6,1.15,1.5,1.15,1,4,2,0.47,0.3,0.47,0.65,0.65,0.85,0.1,0.5,0.3,350,20,0
945,3,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
945,2,2,0.4,1.15,1.15,2,3,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
945,1,3,0.75,1.5,1.15,4,1,2,0.85,0.3,0.47,0.85,0.45,0.85,0.5,0.1,0.3,70,70,0
945,2,4,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,1,0.85,0.85,0.2,0.5,0.3,350,70,0
945,1,5,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,70,230,0
945,1,6,0.4,1.5,1.15,1,4,2,0.85,0.3,0.47,0.65,1,0.85,0.1,0.3,0.3,70,20,0
2317,1,1,1.5,0.4,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,350,230,0
2317,2,2,1.5,0.4,1.15,4,1,2,0.47,0.85,0.47,0.65,0.45,0.85,0.5,0.2,0.3,20,230,0
2317,2,3,1.15,0.4,1.15,1,4,2,0.3,0.85,0.47,0.65,0.85,0.85,0.1,0.1,0.3,70,350,0
2317,1,4,1.5,0.4,1.15,4,1,2,0.95,0.95,0.47,0.45,0.85,0.85,0.3,0.2,0.3,230,350,0
2317,2,5,0.4,1.15,1.15,1,4,2,0.47,0.95,0.47,0.45,0.45,0.85,0.3,0.1,0.3,350,70,0
2317,1,6,0.75,0.4,1.15,4,2,2,0.95,0.3,0.47,0.45,0.85,0.85,0.5,0.2,0.3,20,135,0
7828,1,1,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,0.85,0.45,0.85,0.2,0.5,0.3,20,350,0
7828,2,2,0.75,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.85,0.85,0.1,0.5,0.3,350,20,0
7828,2,3,0.75,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,20,70,0
7828,3,4,1.5,0.4,1.15,4,2,2,0.3,0.3,0.47,0.85,0.85,0.85,0.5,0.2,0.3,20,350,0
7828,2,5,1.15,0.75,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,230,70,0
7828,2,6,0.4,1.15,1.15,1,4,2,0.95,0.3,0.47,1,1,0.85,0.5,0.2,0.3,135,135,0
162,2,1,0.4,1.15,1.15,4,1,2,0.85,0.3,0.47,1,0.65,0.85,0.5,0.1,0.3,350,20,0
162,1,2,1.5,0.4,1.15,1,4,2,0.85,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,230,135,0
162,2,3,1.5,0.4,1.15,4,1,2,0.95,0.47,0.47,0.85,0.45,0.85,0.2,0.1,0.3,350,135,0
162,2,4,0.4,0.4,1.15,4,4,2,0.47,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,20,230,0
162,1,5,1.5,0.4,1.15,4,1,2,0.85,0.95,0.47,0.85,0.85,0.85,0.1,0.2,0.3,70,350,0
162,2,6,1.5,1.15,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,70,0
219,2,1,1.5,0.4,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,20,230,0
219,1,2,0.4,1.5,1.15,1,2,2,0.47,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
219,1,3,0.75,0.4,1.15,1,4,2,0.47,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,135,20,0
219,2,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
219,2,5,0.4,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.2,0.3,350,70,0
219,1,6,1.5,0.75,1.15,1,4,2,0.47,0.85,0.47,0.65,1,0.85,0.5,0.1,0.3,70,230,0
325,1,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
325,1,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
325,2,3,1.5,0.4,1.15,2,4,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.2,0.3,20,230,0
325,2,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
325,1,5,0.75,0.75,1.15,4,1,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
325,2,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
333,3,1,1.5,0.4,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,350,230,0
333,1,2,0.4,1.5,1.15,1,4,2,0.85,0.47,0.47,0.45,0.65,0.85,0.2,0.5,0.3,230,20,0
333,2,3,1.15,0.4,1.15,1,4,2,0.3,0.85,0.47,0.65,0.85,0.85,0.1,0.1,0.3,70,350,0
333,1,4,0.4,1.5,1.15,1,4,2,0.95,0.95,0.47,0.85,0.45,0.85,0.2,0.3,0.3,350,230,0
333,1,5,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.1,0.3,0.3,70,350,0
333,1,6,0.75,0.4,1.15,4,2,2,0.95,0.3,0.47,0.45,0.85,0.85,0.5,0.2,0.3,20,135,0
347,1,1,0.4,1.5,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
347,2,2,1.5,0.4,1.15,2,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
347,1,3,0.4,0.75,1.15,4,1,2,0.85,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,20,135,0
347,1,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
347,1,5,0.4,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.2,0.3,350,70,0
347,1,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
373,1,1,1.5,0.4,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.2,0.5,0.3,20,20,0
373,2,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
373,3,3,1.5,0.4,1.15,2,4,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.2,0.3,20,230,0
373,3,4,0.75,0.75,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
373,3,5,0.75,0.75,1.15,4,1,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
373,1,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
423,3,1,1.5,0.4,1.15,1,4,2,0.95,0.47,0.47,0.85,0.65,0.85,0.1,0.3,0.3,350,20,0
423,1,2,0.4,1.5,1.15,4,1,2,0.85,0.95,0.47,0.45,1,0.85,0.3,0.1,0.3,70,70,0
423,1,3,1.15,0.75,1.15,2,1,2,0.95,0.3,0.47,0.65,0.65,0.85,0.5,0.1,0.3,350,20,0
423,3,4,1.5,0.4,1.15,2,2,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,135,135,0
423,1,5,0.4,1.5,1.15,4,3,2,0.47,0.95,0.47,0.65,0.65,0.85,0.1,0.2,0.3,20,350,0
423,3,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
428,1,1,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
428,1,2,1.15,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.3,0.1,0.3,20,350,0
428,2,3,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
428,1,4,0.4,1.5,1.15,2,4,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.5,0.3,70,20,0
428,3,5,1.5,1.5,1.15,4,1,2,0.85,0.3,0.47,1,0.45,0.85,0.3,0.3,0.3,350,70,0
428,2,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
441,1,1,0.75,1.15,1.15,1,4,2,0.47,0.95,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,350,0
441,3,2,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.65,0.85,0.5,0.1,0.3,230,20,0
441,2,3,1.5,1.5,1.15,4,1,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,135,0
441,2,4,0.4,0.4,1.15,3,1,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
441,1,5,0.4,1.5,1.15,1,1,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.1,0.3,230,70,0
441,3,6,1.15,1.5,1.15,4,1,2,0.47,0.85,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
476,3,1,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
476,2,2,0.4,1.15,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,350,20,0
476,2,3,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
476,2,4,1.5,0.4,1.15,4,2,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.5,0.3,20,70,0
476,1,5,1.5,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,1,0.85,0.3,0.3,0.3,70,350,0
476,2,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
534,1,1,0.4,1.5,1.15,2,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,70,0
534,1,2,0.4,0.75,1.15,2,4,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
534,1,3,1.15,1.5,1.15,2,4,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,135,0
534,2,4,0.4,1.5,1.15,3,1,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.1,0.3,20,20,0
534,2,5,1.5,1.15,1.15,3,1,2,0.3,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
534,1,6,0.4,1.5,1.15,2,3,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,20,350,0
542,3,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
542,3,2,0.75,0.75,1.15,1,3,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
542,3,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
